bC	FB	rho	time	Z1	Z2	X1	XC	A	M
0.01	1	0.0105	510.83310269156766	16603.67390553621	1.866045948639542	9988.614432632019	1032.7872832938428	81.82433488421425	1026.1332702483567	NaN
0.01	1	0.0105	510.9143928839488	16602.873061849074	1.8663702440103438	9988.398668289408	1032.9168682150532	81.87162739978123	1026.3249817351277	NaN
0.01	1	0.0105	510.99597900829696	16602.066138588118	1.866693865301072	9988.179955678053	1033.045684686	81.9252634966757	1026.511212217487	NaN
0.01	1	0.0105	511.07781707441876	16601.253569366963	1.86701663077398	9987.958393139228	1033.1736590221558	81.98446818885189	1026.691088531066	NaN
0.01	1	0.0105	511.15986287769	16600.435796990787	1.8673383619017507	9987.734084388661	1033.300719926044	82.04838025656842	1026.8638422316037	NaN
0.01	1	0.0105	511.24207504584837	16599.613242839085	1.8676588952026572	9987.507130115533	1033.4268031272784	82.11607221830425	1027.0288283674706	NaN
0.01	1	0.0105	511.3244177856076	16598.786278572203	1.8679780925012435	9987.27761992685	1033.5518552925396	82.1865719537657	1027.18553906571	NaN
0.01	1	0.0105	511.40686317823173	16597.95520178487	1.8682958490888935	9987.045625120027	1033.6758370163607	82.25888455654075	1027.33361148322	NaN
0.01	1	0.0105	511.48939285451377	16597.12021746305	1.8686120992142157	9986.811192854006	1033.7987246938167	82.33201305976165	1027.4728301311973	NaN
0.01	1	0.0105	511.5719989708188	16596.28142621887	1.8689268187085453	9986.574342063304	1033.9205112291374	82.4049769891015	1027.6031241805035	NaN
0.01	1	0.0105	511.6546845796778	16595.43881854035	1.869240025212213	9986.335060976357	1034.0412057912454	82.47682818879697	1027.7245608903265	NaN
0.01	1	0.0105	511.73746343244295	16594.592274831408	1.8695517762376097	9986.093306242616	1034.160832733656	82.54666367401333	1027.8373362578434	NaN
0.01	1	0.0105	511.82035930076165	16593.741570493206	1.8698621654794574	9985.849003517736	1034.2794298598203	82.61363562465108	1027.9417640166173	NaN
0.01	1	0.0105	511.90340497749787	16592.886384504938	1.8701713180392383	9985.602049115529	1034.397046307238	82.67695894250791	1028.0382640371824	NaN
0.01	1	0.0105	511.98664090375536	16592.02631212675	1.8704793844115044	9985.352312945197	1034.513740005413	82.73591678422521	1028.1273506967616	NaN
0.01	1	0.0105	512.0701135930216	16591.160880029387	1.8707865339110632	9985.099642281057	1034.6295749778342	82.78986476292569	1028.2096218585789	NaN
0.01	1	0.0105	512.1538736911131	16590.289565568724	1.871092946978081	9984.843866895128	1034.7446182842089	82.83823430220436	1028.285748500498	NaN
0.01	1	0.0105	512.2379738123673	16589.41181881263	1.8713988069203316	9984.58480518474	1034.858936825715	82.88053584771849	1028.356465174913	NaN
0.01	1	0.0105	512.3224659252427	16588.52708974129	1.8717042903045034	9984.32227204507	1034.9725937290598	82.9163623641483	1028.4225609217558	NaN
0.01	1	0.0105	512.4073984612496	16587.6348588877	1.872009556684578	9984.05608802599	1035.085644582115	82.94539370036703	1028.4848704473052	NaN
0.01	1	0.0105	512.4928129513617	16586.734673541738	1.8723147370098168	9983.786090451977	1035.1981332907203	82.9674020565073	1028.5442648693272	NaN
0.01	1	0.0105	512.5787405625813	16585.826185674177	1.872619922102898	9983.512145408573	1035.310088085951	82.98225877735665	1028.601641607704	NaN
0.01	1	0.0105	512.6651985823107	16584.9091910897	1.8729251513924958	9983.23416047013	1035.4215177532055	82.98994216987317	1028.6579126189906	NaN
0.01	1	0.0105	512.7521875718065	16583.98366212625	1.8732304044334527	9982.952095840315	1035.5324090032937	82.99054570497613	1028.7139906523225	NaN
0.01	1	0.0105	512.8396897025685	16583.049768242236	1.8735355969028704	9982.665972098592	1035.6427255639976	82.98428527584403	1028.7707732650424	NaN
0.01	1	0.0105	512.9276689731266	16582.10787672791	1.8738405833053795	9982.37587201994	1035.7524097392848	82.97150373698386	1028.829124968518	NaN
0.01	1	0.0105	513.0160737742447	16581.158528063686	1.8741451677117866	9982.081934540196	1035.8613868226685	82.95267075570052	1028.8898584779631	NaN
0.01	1	0.0105	513.104841674097	16580.202386767443	1.8744491217387045	9981.78434083654	1035.9695719759109	82.92837643265706	1028.9537164723781	NaN
0.01	1	0.0105	513.1939057508231	16579.2401745084	1.8747522071545768	9981.483294363772	1036.0768785488272	82.89931819215192	1029.0213554725642	NaN
0.01	1	0.0105	513.2832013676003	16578.272597147774	1.8750541991593712	9981.17899831627	1036.183226383155	82.86628178583868	1029.0933331805863	NaN
0.01	1	0.0105	513.3726722963859	16577.30027754634	1.8753549066151312	9980.871634198144	1036.2885487837282	82.83011836011067	1029.1701000805745	NaN
0.01	1	0.0105	513.4622752865989	16576.323704189945	1.875654186326551	9980.56134477238	1036.3927971842672	82.79172008747426	1029.251995303344	NaN
0.01	1	0.0105	513.5519828424899	16575.3431986024	1.8759519508314242	9980.248222525353	1036.4959433976646	82.75199660348166	1029.3392463234136	NaN
0.01	1	0.0105	513.6417842314852	16574.35890172314	1.876248170046975	9979.93230392277	1036.5979796557756	82.7118538954629	1029.4319715765412	NaN
0.01	1	0.0105	513.7316850827301	16573.370775694988	1.8765428682092835	9979.613568526245	1036.698917012789	82.672176466072	1029.5301850420626	NaN
0.01	1	0.0105	513.8217060677231	16572.378615937658	1.8768361179079047	9979.291941480207	1036.7987827888446	82.63381288079466	1029.6338019789348	NaN
0.01	1	0.0105	513.9118808231411	16571.38207192133	1.8771280318609502	9978.967298965703	1036.8976173123367	82.59756446195141	1029.7426448497567	NaN
0.01	1	0.0105	514.0022536297149	16570.380671081963	1.8774187541804264	9978.639474891315	1036.9954705802454	82.56417642601538	1029.8564491566142	NaN
0.01	1	0.0105	514.0928767830303	16569.373846623	1.8777084509505741	9978.30826909782	1037.0923987855576	82.53433085965449	1029.9748685887391	NaN
0.01	1	0.0105	514.1838078863436	16568.36096668053	1.8779973008837778	9977.973456279924	1037.188460976308	82.50864076587266	1030.097479505323	NaN
0.01	1	0.0105	514.2751069335094	16567.341366323482	1.8782854856433016	9977.634796126978	1037.2837157117065	82.48764458511444	1030.2237845894565	NaN
0.01	1	0.0105	514.3668332781644	16566.31438133592	1.878573180157813	9977.292044360194	1037.3782178290685	82.47180059991474	1030.3532160157545	NaN
0.01	1	0.0105	514.4590422976283	16565.279385941434	1.878860542345381	9976.944965412124	1037.4720151355527	82.46148083727833	1030.4851382797883	NaN
0.01	1	0.0105	514.5517818752564	16564.235833122446	1.8791477026703065	9976.593346339258	1037.565145174452	82.45696417116206	1030.6188514312287	NaN
0.01	1	0.0105	514.6450887057281	16563.183297507156	1.879434753572451	9976.237011991248	1037.6576320864808	82.45842860859727	1030.7535954244593	NaN
0.01	1	0.0105	514.7389847655189	16562.121516972118	1.8797217398382884	9975.875840157372	1037.7494839150593	82.46594304749773	1030.888556837796	NaN
0.01	1	0.0105	514.8334741786189	16561.050430305786	1.8800086505891125	9975.50977577208	1037.8406905616905	82.47945922514499	1031.0228789741602	NaN
0.01	1	0.0105	514.9285413892785	16559.97020047182	1.8802954155738087	9975.138840539441	1037.9312232180066	82.49880508934204	1031.1556770452205	NaN
0.01	1	0.0105	515.0241509993873	16558.881219132625	1.8805819066507652	9974.763136315129	1038.0210354884837	82.52368121571017	1031.2860587830426	NaN
0.01	1	0.0105	515.120250027047	16557.784083460094	1.8808679464673566	9974.382838914311	1038.1100667467138	82.5536620709807	1031.4131506123417	NaN
0.01	1	0.0105	515.2167725367876	16556.679545342726	1.8811533238478726	9973.998182063344	1038.198247458468	82.58820350675632	1031.5361275570274	NaN
0.01	1	0.0105	515.3136461603741	16555.568438079263	1.8814378141471084	9973.609432959198	1038.2855058257362	82.62665694379167	1031.6542439312416	NaN
0.01	1	0.0105	515.4107995074639	16554.451591750876	1.8817212013974216	9973.21686311764	1038.3717747011276	82.66828945863843	1031.7668611752079	NaN
0.01	1	0.0105	515.5081692379748	16553.32975131357	1.882003298586128	9972.820719349747	1038.4569976318342	82.71230785217179	1031.8734695388252	NaN
0.01	1	0.0105	515.6057058935273	16552.20350795353	1.8822839635336899	9972.421198649803	1038.5411333002448	82.75788426489439	1031.9737017583413	NaN
0.01	1	0.0105	515.7033778156376	16551.073251762948	1.8825631086436916	9972.018430030343	1038.6241579154068	82.80418091380614	1032.0673382592379	NaN
0.01	1	0.0105	515.8011731933261	16549.939145616827	1.8828407049212248	9971.612463511092	1038.706065769634	82.85037223657662	1032.1543050639516	NaN
0.01	1	0.0105	515.8991003841301	16548.80111892524	1.8831167809285614	9971.203266029668	1038.7868682488195	82.89566342504659	1032.2346661100821	NaN
0.01	1	0.0105	515.9971868792318	16547.658877244296	1.8833914179500117	9970.790723046488	1038.8665917482192	82.93930510586577	1032.3086119795635	NaN
0.01	1	0.0105	516.0954773397269	16546.511922982052	1.8836647427298718	9970.374644288579	1038.9452749485597	82.98060450397608	1032.3764468543839	NaN
0.01	1	0.0105	516.1940308188945	16545.3595859947	1.8839369182176633	9969.954773312296	1039.0229656175115	83.01893366368684	1032.4385749209746	NaN
0.01	1	0.0105	516.2929174155931	16544.201061310843	1.8842081330903537	9969.530799976279	1039.0997171884528	83.05373558804449	1032.495487177025	NaN
0.01	1	0.0105	516.3922142627325	16543.035455179946	1.8844785898569147	9969.10237633853	1039.1755850850961	83.0845291132409	1032.5477489835778	NaN
0.01	1	0.0105	516.4920008564034	16541.861839459783	1.884748491639832	9968.669136071028	1039.2506228459563	83.11091338835688	1032.5959884455908	NaN
0.01	1	0.0105	516.5923534871062	16540.67931723509	1.8850180270760062	9968.23071855731	1039.3248779239877	83.13257267698934	1032.6408852488219	NaN
0.01	1	0.0105	516.6933389257944	16539.487097977664	1.8852873538584975	9967.786797169707	1039.3983873438551	83.14928213693128	1032.6831594708012	NaN
0.01	1	0.0105	516.79500736631	16538.28458231891	1.8855565810223045	9967.337111865947	1039.4711732792512	83.16091484823728	1032.7235594947313	NaN
0.01	1	0.0105	516.8973854899775	16537.071446254227	1.8858257523443296	9966.88150239174	1039.5432392173573	83.16744997965999	1032.762848296491	NaN
0.01	1	0.0105	517.0004706953306	16535.847712340164	1.8860948335590182	9966.419937393464	1039.6145674166598	83.16898116753735	1032.801787370254	NaN
0.01	1	0.0105	517.1042284410564	16534.613784492223	1.8863637082685631	9965.952530424347	1039.6851188733428	83.1657233267898	1032.841118232716	NaN
0.01	1	0.0105	517.2085941574812	16533.370428540755	1.8866321858637054	9965.479535632498	1039.7548364961804	83.15801532760183	1032.8815420811786	NaN
0.01	1	0.0105	517.3134805822845	16532.118687637223	1.8869000230199644	9965.001318331826	1039.8236516588388	83.14631596634396	1032.9236992036379	NaN
0.01	1	0.0105	517.4187893610406	16530.85974560354	1.8871669551151415	9964.518304734702	1039.8914929322632	83.1311917491864	1032.9681501639739	NaN
0.01	1	0.0105	517.524424531221	16529.59476619528	1.8874327310333086	9964.030921040445	1039.9582951514842	83.1132969607175	1033.0153608074745	NaN
0.01	1	0.0105	517.6303047093254	16528.324746264716	1.88769714320435	9963.539536329734	1040.024006715639	83.09334846177906	1033.0656922534913	NaN
0.01	1	0.0105	517.7363719189826	16527.050407888284	1.88796004797766	9963.044419189322	1040.088594001815	83.07209859691346	1033.119396143454	NaN
0.01	1	0.0105	517.8425962854657	16525.77213932779	1.8882213748946888	9962.545712382147	1040.152042728993	83.05030933125012	1033.1766144948854	NaN
0.01	1	0.0105	517.9489771102689	16524.489979242226	1.8884811266663892	9962.043423937645	1040.214356921439	83.02872965610486	1033.2373830753977	NaN
0.01	1	0.0105	518.0555411282816	16523.203634958874	1.8887393722701835	9961.537431535133	1040.275556227732	83.00807714779393	1033.3016369413915	NaN
0.01	1	0.0105	518.1623390869222	16521.91252138188	1.8889962362570896	9961.027495251328	1040.3356724558107	82.98902355054592	1033.3692170734523	NaN
0.01	1	0.0105	518.2694411931012	16520.61581411561	1.8892518857721898	9960.513276344962	1040.3947457493484	82.97218374381126	1033.4398771034548	NaN
0.01	1	0.0105	518.3769318904506	16519.312511299922	1.8895065165102864	9959.994360032368	1040.4528207328467	82.95810713635096	1033.5132895529405	NaN
0.01	1	0.0105	518.4849040338316	16518.001503387302	1.8897603378344614	9959.470282033079	1040.5099427030264	82.94727048896924	1033.5890512380906	NaN
0.01	1	0.0105	518.5934523392799	16516.68165237824	1.8900135568385446	9958.940559576615	1040.566153842239	82.94007121969388	1033.6666878011263	NaN
0.01	1	0.0105	518.7026659835077	16515.351882096427	1.8902663611465482	9958.404727612005	1040.62148944055	82.936820377492	1033.7456577245466	NaN
0.01	1	0.0105	518.8126203400352	16514.011279722814	1.890518900523458	9957.862380435754	1040.6759741823632	82.93773472318814	1033.8253566350113	NaN
0.01	1	0.0105	518.9233682014885	16512.659204378706	1.8907712682014786	9957.313217161145	1040.729618730849	82.94292778012377	1033.9051232617624	NaN
0.01	1	0.0105	519.0349313910762	16511.295391729087	1.8910234840256048	9956.757086616979	1040.7824170731074	82.95240038459995	1033.9842489293426	NaN
0.01	1	0.0105	519.147294711687	16509.920030654826	1.8912754837282837	9956.194021822055	1040.8343454862636	82.96603221388655	1034.0619929511356	NaN
0.01	1	0.0105	519.2604044723471	16508.533784228654	1.8915271190035723	9955.6242522956	1040.8853639393315	82.98357676288889	1034.1376056257163	NaN
0.01	1	0.0105	519.3741734172771	16507.13773205892	1.8917781718098514	9955.04818408755	1040.9354203637042	83.00466271013212	1034.2103587822946	NaN
0.01	1	0.0105	519.4884924094212	16505.733228991743	1.8920283828495472	9954.466344540995	1040.9844574385597	83.02880399971494	1034.2795811804167	NaN
0.01	1	0.0105	519.6032465196425	16504.321708413052	1.8922774882878879	9953.879302583071	1041.032420397403	83.05541898202854	1034.344693327569	NaN
0.01	1	0.0105	519.7183317541273	16502.904476204443	1.8925252560819503	9953.287583166217	1041.0792640102886	83.08385653950096	1034.4052358329272	NaN
0.01	1	0.0105	519.8336687785311	16501.48254032003	1.8927715141161243	9952.691594640368	1041.1249572877177	83.11342546311502	1034.4608872322685	NaN
0.01	1	0.0105	519.9492116015409	16500.056501549672	1.8930161662523064	9952.091580255254	1041.1694853848082	83.14342318723675	1034.5114703276308	NaN
0.01	1	0.0105	520.0649511531171	16498.626506836794	1.8932591968138448	9951.487595086317	1041.2128490851462	83.17316108831442	1034.5569488012654	NaN
0.01	1	0.0105	520.1809146630729	16497.192254465877	1.8935006660295326	9950.879504567394	1041.255062586099	83.20198498606405	1034.597417062332	NaN
0.01	1	0.0105	520.2971621528292	16495.753035246504	1.8937406996561346	9950.266998450044	1041.2961503585905	83.22929076801762	1034.633086382204	NaN
0.01	1	0.0105	520.413780837614	16494.3078000422	1.893979474748522	9949.649616456072	1041.3361435580507	83.25453579907	1034.66426964329	NaN
0.01	1	0.0105	520.530878081513	16492.855245810766	1.8942172031133164	9949.02678253973	1041.3750763386286	83.27724725810135	1034.6913663015607	NaN
0.01	1	0.0105	520.6485728403997	16491.393921033294	1.8944541124720051	9948.39784833007	1041.412982142019	83.2970286096589	1034.7148482807925	NaN
0.01	1	0.0105	520.7669853079523	16489.922354138904	1.8946904249335954	9947.762147520418	1041.4498899707742	83.3135654166767	1034.7352468954261	NaN
0.01	1	0.0105	520.8862246164522	16488.43920685041	1.89492633269083	9947.11906229618	1041.4858207226757	83.3266315710007	1034.7531403704727	NaN
0.01	1	0.0105	521.0063746240734	16486.943452136704	1.8951619712343513	9946.468101953005	1041.5207837305009	83.33609664297201	1034.769141012599	NaN
0.01	1	0.0105	521.1274793247986	16485.434557690234	1.895397393295282	9945.808985653226	1041.5547740674924	83.34193445828855	1034.783880836296	NaN
0.01	1	0.0105	521.2495308488886	16483.912637848793	1.8956325492662505	9945.141713124327	1041.5877714338674	83.34423186109778	1034.797994388654	NaN
0.01	1	0.0105	521.3724648849129	16482.378513384378	1.8958672829791539	9944.466596258788	1041.6197416680266	83.34319518888097	1034.8120981344637	NaN
0.01	1	0.0105	521.4961678004439	16480.833625154093	1.8961013499947124	9943.784226674383	1041.6506413875659	83.33915080418817	1034.8267670189898	NaN
0.01	1	0.0105	521.6204960950629	16479.279792909234	1.8963344581554058	9943.095373681605	1041.680425057125	83.33253633271954	1034.8425104555406	NaN
0.01	1	0.0105	521.7453031971661	16477.71888096053	1.8965663196726326	9942.400838360034	1041.7090524761572	83.3238816318606	1034.859751016139	NaN
0.01	1	0.0105	521.8704655185156	16476.152471634727	1.8967966990550067	9941.70130781897	1041.7364944440299	83.31378187191513	1034.8788087971413	NaN
0.01	1	0.0105	521.9959010026383	16474.581631494166	1.8970254447235775	9940.997247895846	1041.7627353060511	83.30286733920262	1034.899892871462	NaN
0.01	1	0.0105	522.1215780978305	16473.006796855934	1.8972525015366977	9940.288847338668	1041.787772545623	83.29177449142641	1034.923099499787	NaN
0.01	1	0.0105	522.2475163309396	16471.42776448777	1.8974779074949357	9939.57600847036	1041.8116143377588	83.28112117746772	1034.9484155211926	NaN
0.01	1	0.0105	522.3737814041907	16469.84375128073	1.8977017807894523	9938.858369108711	1041.8342761677955	83.27148698643504	1034.9757250254856	NaN
0.01	1	0.0105	522.5004768570077	16468.2534975104	1.8979243013979952	9938.13534494988	1041.855777223103	83.26339834388385	1035.0048175177965	NaN
0.01	1	0.0105	522.627733584724	16466.655397563947	1.8981456898437365	9937.40618551675	1041.8761369766296	83.257317200494	1035.0353963062812	NaN
